1100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;Hotel Zenit Santalo;4;15;Benjamin;21/3/2016;10;Mccormick;18/2/2016;7;Anthony;22/6/2016;9;Fry;28/6/2015;1;Bell;25/1/2017;4;Rogers;1/11/2016;7;Price;9/10/2016;10;Mcmillan;8/6/2016;5;Ross;9/2/2017;3;Bennett;4/3/2016;2;Logan;14/9/2015;2;Keith;24/9/2016;8;Mcintyre;21/11/2015;9;Mcfadden;15/3/2016;6;Burnett;9/12/2015;8;Hendrix;3/12/2016;6
760;Centre de dia BCN;3;88;Cruz;24/5/2015;5;Rollins;12/6/2015;5;Dickson;18/6/2016;6;Mcmahon;17/7/2016;1;Hendrix;10/12/2015;1;Chang;19/8/2015;5;Becker;3/8/2015;3;Morales;6/7/2016;6;Talley;3/6/2015;1;Norris;10/1/2017;3;Gray;17/12/2016;2;Glass;26/7/2016;10;Kline;21/6/2015;9;Mccullough;18/7/2015;5;Ortiz;7/12/2015;8;Carpenter;6/8/2016;3
761;APARTHOTEL SILVER;1;28;Nieves;11/2/2017;6;Thomas;20/11/2015;7;Holden;13/4/2015;2;Haney;6/3/2017;5;Woodward;29/7/2015;4;Bright;12/9/2016;8;Rose;30/4/2015;8;Gutierrez;25/7/2015;3;Lyons;28/5/2015;10;Sellers;5/3/2016;4;Fitzpatrick;19/4/2015;5;Rosales;28/5/2015;3;Stephens;13/8/2016;3;Potts;30/11/2016;1;Ayers;14/6/2015;7;Mcconnell;23/7/2016;4
762;Magnolia Resort;3;88;Wood;5/3/2017;1;Bryant;14/4/2016;9;Jennings;31/1/2017;7;Kline;18/10/2016;10;Brady;10/1/2016;4;Charles;23/1/2017;10;Hancock;29/1/2017;10;Lara;3/4/2017;10;Barlow;17/4/2016;3;Barron;8/1/2016;5;Crane;23/4/2016;3;Montgomery;4/9/2015;5;Hubbard;9/6/2016;4;Lester;4/4/2017;2;Walsh;7/10/2016;9;Cunningham;15/5/2016;8
763;Apartmentos SATA;4;82;Hopper;24/9/2015;4;Francis;21/2/2016;5;Kelley;10/3/2017;8;Pope;31/8/2016;10;Gonzales;19/5/2016;3;Galloway;30/5/2016;6;Frost;7/2/2016;4;Patterson;28/9/2016;2;Collier;2/12/2015;4;Vega;16/11/2015;9;Valentine;7/1/2016;8;Wade;22/3/2017;1;Pickett;3/3/2017;7;Bernard;28/7/2016;4;Lucas;5/8/2015;9;Tyson;25/6/2015;6
764;Casa Del Guarda;5;36;Elliott;20/11/2015;7;Hughes;19/9/2016;7;Patton;10/12/2015;3;Booker;19/3/2017;1;Harding;10/10/2016;4;Wiggins;15/8/2015;8;Anderson;5/7/2015;3;Cain;26/9/2016;5;Lawson;11/6/2016;1;Navarro;15/4/2016;5;Pennington;21/3/2016;2;Washington;16/4/2015;9;Preston;6/3/2016;5;Meadows;12/12/2015;1;Avila;5/9/2016;6;Camacho;4/10/2015;7
765;Hotel Miramar Montjuich;5;27;Blackburn;15/2/2017;1;Mclean;22/7/2016;5;Ware;15/4/2016;9;Browning;26/12/2016;8;Eaton;17/7/2016;2;Contreras;23/3/2016;10;Pierce;12/5/2015;2;Hebert;26/3/2016;10;Aguirre;4/7/2016;10;Curry;31/3/2016;10;Hughes;10/8/2015;4;Lewis;16/5/2015;1;Huber;5/12/2015;3;Puckett;16/4/2015;9;Underwood;26/6/2015;6;Mckenzie;17/3/2016;4
766;Royal Hotels;2;20;Mercado;26/4/2016;3;Roach;21/9/2015;8;Andrews;16/1/2017;5;Ryan;14/6/2016;1;Robbins;1/6/2016;1;Lott;1/9/2016;9;Romero;24/1/2016;3;Weaver;20/8/2015;5;Luna;5/12/2016;9;Estes;28/12/2015;6;Holt;11/9/2015;1;Odonnell;23/4/2016;7;Mccoy;11/4/2015;10;Sandoval;24/9/2016;3;Mccray;7/3/2017;5;Goodwin;12/5/2015;6
767;A Vista d'Hotel | Miramar Barcelona;4;18;Cook;10/11/2015;10;Stewart;16/12/2016;5;Mcfarland;5/6/2016;2;Blackwell;24/2/2016;7;Hyde;28/2/2017;5;England;30/9/2015;7;Baldwin;17/2/2016;4;Schwartz;22/7/2015;2;Simmons;18/2/2016;9;Saunders;8/6/2016;7;Burgess;23/1/2016;1;Roth;7/5/2015;4;Ross;3/11/2015;5;Patton;27/6/2016;4;Sexton;7/3/2016;3;Tyson;3/6/2015;9
768;Barcelona Princess;2;14;Bernard;6/11/2016;1;Weaver;31/5/2015;4;Winters;29/8/2015;10;Frazier;9/12/2015;2;Levy;13/3/2017;3;Humphrey;4/8/2015;1;Thornton;23/3/2017;5;Gallagher;4/10/2015;6;Shannon;4/1/2016;4;Clarke;25/12/2015;2;Burch;21/4/2015;1;Livingston;19/2/2016;9;Ellis;12/5/2015;4;Bright;25/4/2015;6;Simon;16/4/2016;4;Gross;10/6/2015;8
769;Av. Republica Argentina 256;4;56;Graves;2/6/2016;8;Galloway;27/10/2015;1;Wilcox;11/8/2016;5;Francis;7/9/2016;10;Russo;19/3/2017;10;Sandoval;11/5/2015;3;Maddox;21/9/2016;2;Becker;1/3/2017;8;Lang;22/9/2016;4;Rich;22/1/2016;3;Espinoza;16/4/2016;4;Williamson;13/8/2016;7;Tran;15/1/2016;4;Keith;16/8/2016;2;Harding;20/1/2016;8;Patterson;19/8/2016;6
770;WOW! Hostel Barcelona;5;31;Poole;17/10/2015;3;Chang;26/7/2015;10;Curtis;1/12/2016;6;Olsen;12/9/2016;10;Jensen;29/7/2015;4;Harmon;6/11/2016;1;Chapman;28/4/2015;5;Hinton;13/12/2016;1;Noel;3/11/2016;9;Mckinney;19/4/2015;6;Horn;19/8/2016;9;Abbott;7/12/2015;2;Dorsey;20/4/2015;8;Rich;4/11/2015;5;Lyons;23/9/2015;9;Haley;17/3/2017;9
772;França Xica;3;75;Pittman;10/8/2015;6;Beasley;16/3/2016;7;Chandler;7/5/2015;7;Williamson;1/10/2015;9;Cleveland;31/7/2015;4;Clemons;29/8/2016;9;Herring;29/12/2016;7;Frost;26/10/2015;10;Mcpherson;16/12/2015;1;Watkins;20/5/2015;2;Horn;16/8/2015;8;Rich;30/1/2016;6;Irwin;5/11/2015;9;Patel;20/8/2015;6;Rosa;25/4/2015;10;George;8/6/2016;7
773;Loft & Flat;2;62;Allen;17/12/2015;5;Sims;26/6/2016;1;Faulkner;5/10/2016;6;Hurley;26/4/2016;2;Aguilar;25/6/2016;3;Bass;14/9/2016;3;Robertson;19/7/2015;7;French;9/7/2015;1;Harper;7/4/2016;2;Hendricks;4/8/2015;3;Hobbs;15/6/2015;4;Pugh;26/1/2017;5;Deleon;11/12/2015;2;Bartlett;29/11/2016;2;Cooke;4/8/2016;4;Wooten;28/10/2015;9
774;Luxery Appartment Pool 2;4;89;Gallegos;4/1/2017;9;English;21/6/2015;2;Melendez;5/2/2016;4;Osborne;21/6/2016;9;Tillman;2/2/2017;7;Hunter;13/4/2015;10;Estes;8/5/2016;7;Hancock;7/2/2017;2;Cotton;19/3/2017;3;Robinson;29/4/2016;1;Everett;3/10/2016;7;Erickson;9/6/2016;1;Allison;12/3/2016;5;Brady;23/9/2016;4;Garcia;17/12/2016;4;Serrano;29/1/2016;8
775;Hotels amb Do Gran Hotel la Florida;2;20;Zimmerman;7/12/2016;3;Flores;10/12/2016;5;Bass;19/12/2016;1;Wagner;22/12/2016;1;Nieves;3/10/2015;9;Slater;3/6/2016;4;Clements;23/1/2016;5;Zamora;30/5/2016;5;Ayala;28/7/2016;5;Dennis;25/11/2016;1;Richards;14/8/2015;10;Marquez;23/11/2015;3;Palmer;2/7/2015;10;Nguyen;23/11/2016;6;Williamson;4/11/2016;5;Combs;8/7/2015;8
776;Pis Modernot;4;31;Byrd;24/7/2015;8;Massey;22/1/2016;4;Morse;15/10/2015;6;Copeland;11/2/2016;8;Navarro;8/2/2017;5;Tanner;30/9/2016;8;Sears;14/12/2016;6;Jackson;15/1/2017;3;Powell;30/4/2016;2;Arnold;3/9/2015;7;Castillo;14/8/2016;5;Martin;10/9/2016;6;Delacruz;22/4/2016;6;Lowery;8/9/2016;2;Baldwin;23/9/2016;7;Spencer;10/1/2016;2
778;Best in BCN Apartment;1;39;Hunt;22/11/2016;10;Estes;24/12/2016;10;Hurley;13/5/2015;5;Lott;1/2/2016;8;Watkins;12/9/2015;6;Dillard;29/3/2016;10;York;5/11/2015;3;Wolf;8/10/2016;3;Parsons;24/7/2015;3;Stuart;1/8/2016;2;Evans;26/9/2016;6;Kirk;12/4/2015;7;Warren;29/3/2016;9;Nichols;21/11/2016;8;Rogers;7/5/2016;10;Rhodes;23/5/2016;8
779;Our holiday appartment;4;50;Mccoy;27/3/2017;9;Barrera;13/10/2016;2;Riley;11/3/2016;9;West;7/3/2016;2;Jenkins;24/2/2016;1;Mccoy;4/12/2016;9;Leblanc;30/4/2016;1;Reynolds;27/5/2016;3;Bruce;7/8/2016;1;Elliott;22/3/2017;2;Lopez;20/5/2016;8;Jackson;5/3/2017;2;Henderson;25/6/2016;8;Emerson;4/7/2015;5;Lloyd;15/4/2015;4;Bender;19/9/2016;8
781;El Vaixell de Paper;1;20;Case;22/10/2016;3;Hale;25/6/2015;2;Douglas;30/5/2016;7;Austin;10/9/2016;3;Bauer;1/9/2015;6;Johns;25/8/2016;9;Perkins;11/2/2016;5;Stevenson;24/2/2017;4;Weaver;11/2/2017;1;Reese;8/8/2016;4;Carey;31/7/2015;4;Rice;14/3/2016;4;Mclean;16/1/2017;2;Fuller;4/2/2017;7;Price;30/9/2015;8;Ware;10/8/2016;9
782;Mestnaya hata;1;67;Rutledge;5/9/2016;1;Fields;20/2/2017;8;Stokes;7/10/2016;7;Becker;31/3/2016;4;Faulkner;2/8/2015;5;Benton;5/8/2015;1;Arnold;22/3/2016;7;Rogers;7/5/2015;5;Randolph;6/4/2017;10;Meadows;1/12/2015;9;Sanford;15/9/2016;4;Martinez;16/5/2015;2;Wilkinson;12/3/2016;2;Buckley;6/7/2016;10;Underwood;4/6/2016;8;Kinney;27/11/2016;7
783;Best Western Hotel President Roma;5;95;Spencer;14/11/2016;4;Griffith;3/9/2016;2;Livingston;17/3/2016;8;Mitchell;27/11/2015;5;Rodriguez;14/3/2016;4;Pearson;13/3/2016;3;Griffin;29/2/2016;9;Gonzales;27/1/2016;8;Joseph;18/7/2016;10;Thomas;26/2/2016;8;Quinn;6/1/2017;1;Rodgers;4/4/2017;10;Hopper;27/2/2017;2;Bowers;1/2/2016;1;Mills;16/2/2016;4;Joseph;10/8/2016;7
784;Hotel Astrid;5;47;Contreras;26/6/2016;10;Valentine;24/6/2016;2;Wilcox;24/1/2017;10;Logan;16/1/2016;7;Fleming;19/1/2016;2;Kelley;3/4/2016;10;Ratliff;1/7/2016;8;Crawford;3/3/2017;7;Hendricks;16/8/2015;10;Warner;4/12/2015;6;Pugh;3/4/2016;5;Baldwin;7/9/2015;6;Church;3/5/2015;9;Roberson;6/7/2015;3;Marshall;29/7/2015;8;Ratliff;24/3/2017;3
786;San Giorgio;3;62;English;7/11/2015;9;Reese;4/11/2016;4;Perkins;8/10/2016;1;Fischer;6/11/2016;10;Carr;26/1/2016;8;Oliver;25/3/2017;6;Bowman;9/6/2016;8;Maynard;14/1/2016;3;Bradshaw;20/7/2015;2;Bridges;7/2/2016;9;Guzman;12/6/2016;4;Meadows;3/7/2016;6;Clay;21/7/2016;1;Ryan;28/2/2017;7;Whitehead;9/2/2016;1;Wall;26/7/2016;4
787;Aurelia;2;92;Massey;2/4/2017;3;Moody;8/1/2017;3;Lynn;2/1/2016;7;Townsend;15/5/2015;2;Mcdonald;27/4/2015;9;Graves;28/10/2015;5;Lindsay;9/1/2016;4;Tucker;18/1/2016;9;Hicks;26/4/2016;10;Keller;17/8/2015;2;Evans;10/1/2016;8;Cherry;9/2/2017;4;Bright;26/7/2015;9;Hill;25/10/2016;5;Peters;14/9/2015;9;Caldwell;18/7/2016;9
788;Dina Roma;1;22;Noble;23/8/2015;4;Brewer;27/12/2016;10;Suarez;22/9/2016;1;Dudley;22/3/2017;6;Jackson;31/12/2016;2;Oconnor;28/11/2016;8;Grant;12/8/2015;4;Santiago;30/9/2015;1;Frank;13/7/2015;10;Valenzuela;27/1/2017;8;Mcpherson;27/12/2016;10;Warren;1/4/2016;1;Dotson;10/4/2015;7;Adkins;17/1/2017;8;English;29/6/2016;8;Henry;3/6/2015;1
790;Happy Goose;3;97;Berg;1/7/2016;10;Levy;25/7/2015;7;Gould;7/11/2015;5;Leonard;21/2/2017;3;Glass;16/5/2016;4;Kim;10/9/2015;5;Chaney;24/3/2016;5;Santana;29/4/2015;1;Morton;17/8/2015;9;Howe;8/4/2016;10;Harrison;9/12/2016;1;Moody;8/7/2015;8;Conway;15/1/2016;2;Tate;21/11/2015;8;Hester;9/2/2016;5;Valencia;30/12/2015;10
791;Roma Bed & Breakfast;3;21;Torres;20/2/2017;2;Little;9/2/2017;9;Barrera;5/10/2015;3;Carr;2/12/2015;6;Mosley;13/2/2017;8;Cook;10/10/2015;5;King;19/5/2015;9;Valentine;5/9/2015;6;Beard;17/11/2016;4;Carney;29/12/2015;7;Alvarado;14/4/2016;7;Kent;3/5/2016;1;Little;2/6/2016;6;Price;2/3/2017;9;Mcgowan;21/12/2016;10;Mcclain;30/11/2015;9
792;Villino Musei Vaticani;1;14;Howe;7/4/2015;7;Hoffman;21/10/2016;9;Crane;10/1/2017;2;Puckett;13/5/2015;8;Stevens;1/2/2017;8;Mcclure;7/5/2015;7;Slater;20/11/2016;10;Forbes;18/5/2016;6;Craig;24/1/2016;2;Dotson;31/10/2016;1;Andrews;14/9/2016;10;Scott;11/1/2016;8;Tate;19/2/2017;5;Roach;26/12/2016;7;Lambert;18/12/2015;6;Gay;2/11/2016;10
793;Piccionara;2;54;Blackburn;9/9/2015;4;Short;13/2/2016;1;Maxwell;8/10/2016;5;Acosta;11/11/2016;6;Ford;7/4/2015;9;Blackwell;20/11/2016;3;Pacheco;2/5/2015;8;Mccall;1/12/2015;2;Bruce;12/6/2015;6;Garrison;21/4/2015;9;Gates;24/9/2015;4;Clemons;28/10/2015;7;Rodriquez;16/11/2015;6;Avery;18/10/2015;9;Lester;6/3/2016;5;Petty;9/10/2015;6
794;Satellite Palace Hotel;4;51;Rose;9/9/2015;7;Farrell;7/6/2015;5;Soto;16/9/2016;5;Wilkinson;9/9/2015;10;Watkins;11/12/2016;9;Irwin;12/1/2017;6;Yates;16/1/2016;10;Clarke;14/10/2016;2;Figueroa;11/1/2016;6;Sherman;7/10/2016;3;Hodges;1/6/2016;9;Guerrero;23/8/2016;10;Hubbard;16/5/2015;9;Nunez;17/5/2016;8;Mcgee;10/10/2015;10;Hoffman;12/5/2016;1
795;Flaminio Village Bungalow Park Rome;3;72;Hammond;6/6/2015;4;Donovan;4/11/2015;7;Parsons;22/3/2016;8;Bright;1/7/2015;1;Wright;25/2/2017;3;Yates;10/6/2016;5;Allen;28/12/2015;9;Travis;14/3/2016;6;Parrish;4/10/2015;1;Robertson;5/3/2017;7;Cotton;10/3/2017;3;Barrera;4/9/2016;9;Bush;27/3/2016;8;Landry;9/5/2015;7;Holmes;23/7/2016;3;Odonnell;8/12/2016;10
796;Castello Della Castelluccia Hotel Rome;3;43;Blake;17/5/2016;2;Bean;21/9/2015;10;Sykes;24/6/2015;9;Mclean;3/3/2017;10;Morrison;10/7/2016;6;Barton;25/10/2016;1;Salas;11/6/2016;1;Morrow;5/9/2015;8;Torres;11/10/2016;6;Hyde;5/6/2015;5;Curry;21/12/2016;1;Andrews;8/9/2015;10;Cortez;11/10/2015;7;Greene;27/3/2016;5;Delaney;4/12/2015;5;Bailey;18/12/2015;4
797;Eur Lake Bed & Breakfast Rome;2;74;Lawrence;2/6/2015;7;Klein;2/2/2016;10;Hunt;21/7/2015;9;Cole;12/3/2016;8;Wood;7/7/2016;2;Mitchell;8/1/2017;7;Carlson;3/3/2016;2;Harris;6/9/2016;5;Sykes;18/10/2016;10;Fisher;19/4/2016;7;Curtis;16/2/2017;6;Snider;7/3/2016;3;Adams;30/9/2016;7;Tillman;14/12/2016;2;Gilliam;17/12/2015;6;Barber;21/3/2016;4
798;Kimama Bed & Breakfast Rome;1;57;Tillman;19/5/2015;8;Hicks;19/9/2015;6;Jefferson;23/6/2015;6;Logan;25/7/2015;8;Patrick;30/9/2015;3;Jackson;26/11/2016;2;Clayton;24/1/2016;5;Ashley;2/5/2016;5;Stark;24/11/2016;6;Stewart;6/4/2016;2;Burns;21/9/2016;9;Carson;9/10/2015;3;Hunter;29/1/2016;5;Maynard;5/11/2016;2;Greer;9/6/2016;8;Maxwell;29/3/2016;2
799;Hotel Anagnina Rome;2;52;Shelton;31/1/2016;8;Marsh;18/9/2015;4;Trevino;29/8/2016;5;Rogers;12/11/2015;2;Burns;30/9/2016;1;Sweeney;17/4/2016;3;Atkins;16/2/2017;1;Hanson;21/4/2016;5;Calhoun;11/5/2015;1;Beck;14/5/2015;7;Oneal;26/3/2017;7;Adams;11/7/2016;3;Mcneil;23/3/2017;8;Rice;20/4/2016;8;Rosario;2/10/2015;1;Richard;3/3/2017;9
800;Eurostars Roma Congress Hotel Rome;4;42;Holloway;12/2/2016;2;Delacruz;31/5/2016;8;Villarreal;14/3/2016;7;Cleveland;17/10/2016;4;Frazier;29/3/2016;8;Mccarty;17/2/2017;3;Mcdaniel;7/1/2017;1;Mccormick;18/10/2015;10;Munoz;24/12/2016;7;Mccall;20/5/2016;4;Weiss;25/9/2015;6;Gray;14/4/2015;10;Hawkins;4/3/2016;2;Barnett;15/4/2016;2;Mccall;21/3/2016;1;Contreras;8/2/2016;4
801;Girasolereale Bed And Breakfast Rome;3;49;Gill;26/10/2015;1;Ryan;20/1/2016;8;Gilmore;22/5/2016;7;Hamilton;14/9/2016;2;Mccoy;30/11/2016;10;Herman;5/3/2017;4;Baldwin;11/2/2016;6;Jensen;29/4/2015;6;Turner;4/6/2016;6;Ramsey;3/7/2015;6;Galloway;30/1/2017;6;Bryant;17/9/2015;10;Dunlap;17/5/2015;2;Travis;8/10/2016;10;Hammond;17/6/2015;7;Duncan;11/3/2016;9
802;Abbraccio Bed & Breakfast Rome;1;83;Moody;19/1/2016;3;Fry;8/4/2016;10;Bruce;18/2/2017;4;Wilkins;20/3/2016;7;Ford;7/6/2016;3;Giles;30/5/2016;1;Hickman;31/12/2015;10;Benjamin;14/9/2016;9;Lowery;20/9/2016;4;Quinn;9/2/2017;2;Weber;27/2/2017;5;Roy;7/11/2016;8;Serrano;8/10/2015;10;Gilbert;5/11/2016;10;Workman;19/10/2015;10;Parker;22/10/2015;1
803;Perseo Bed & Breakfast Rome;3;53;Young;2/6/2016;3;Brady;3/8/2016;8;Holder;30/5/2015;4;Barton;15/10/2015;8;Stanley;25/10/2016;4;Matthews;25/8/2016;2;Avila;23/10/2016;7;Faulkner;9/1/2016;7;Ramos;11/8/2016;1;Small;13/8/2015;9;Chase;8/4/2015;9;Cabrera;4/9/2016;8;Fuentes;6/1/2017;1;Morrow;16/11/2016;10;Waller;17/5/2016;7;Parrish;16/2/2016;10
804;Trinity Bed & Breakfast Rome;5;28;Ferguson;10/12/2015;7;Barnett;17/4/2016;4;Haley;15/11/2016;3;Cole;7/7/2016;6;Shaffer;6/10/2015;6;Salazar;28/2/2016;4;Horn;23/11/2016;4;Merritt;9/10/2015;6;Woods;25/11/2015;10;Velazquez;28/10/2016;4;Curry;7/12/2015;1;Phillips;25/10/2016;10;Giles;5/12/2015;3;Park;6/11/2016;10;Yates;6/4/2016;5;Barnes;27/4/2015;9
805;Hotel Villa Rosa Rome;2;35;Benton;6/10/2015;8;Schmidt;20/7/2016;2;Delgado;14/5/2015;7;Mcguire;24/12/2016;9;Sheppard;23/11/2015;3;Acosta;4/9/2016;8;Frost;19/12/2015;6;Lawrence;29/2/2016;5;Atkinson;13/2/2017;3;Weber;21/1/2016;6;Moran;20/9/2016;9;Wolfe;4/6/2015;8;Howard;20/12/2015;2;Carroll;27/4/2015;6;Mathis;7/1/2016;6;Byrd;26/9/2015;10
806;Surf Studio Beach Hotel Rome;4;72;Britt;26/3/2016;4;Rodgers;18/11/2016;6;Simmons;30/3/2017;10;Willis;20/12/2016;1;Wynn;16/12/2015;9;Peck;28/9/2016;6;Rhodes;13/9/2016;2;Horn;20/9/2016;1;Ford;10/9/2016;5;Hebert;18/6/2015;9;Yang;31/3/2017;4;Phillips;16/1/2017;2;Moore;3/4/2017;7;Walters;7/3/2016;6;Buchanan;31/10/2016;9;Stuart;24/9/2016;6
807;Nettuno Hotel Cala Gonone;4;45;Talley;22/1/2017;10;Rios;14/7/2016;2;Patterson;14/8/2015;9;Fox;24/3/2017;7;Hodge;5/7/2015;8;Preston;6/8/2016;2;Bonner;20/4/2015;6;Mcconnell;7/12/2015;2;Perry;22/1/2017;1;Gilliam;13/1/2017;5;Hayden;27/10/2016;10;Estrada;10/11/2016;10;Mcleod;14/10/2016;10;Bolton;25/11/2016;5;Spencer;25/12/2015;9;Calhoun;19/10/2015;1
808;Motel Industrial Rome;5;73;Nunez;4/7/2016;6;Lester;8/4/2015;10;Newman;12/2/2017;4;Robinson;7/8/2015;4;Mosley;1/2/2017;8;Sellers;9/12/2016;4;Montoya;18/12/2016;4;House;18/7/2015;5;Delacruz;9/11/2016;8;Cooley;20/5/2015;1;Townsend;21/11/2016;8;Winters;11/3/2017;10;Olson;16/6/2015;1;Greer;1/4/2017;5;Martin;4/8/2016;5;Wong;27/11/2016;10
810;Tropical Bed & Breakfast Rome;1;82;Sutton;15/6/2015;3;Caldwell;23/4/2015;9;Ray;4/7/2015;6;Hester;30/6/2016;5;Greene;13/7/2015;5;Madden;27/3/2016;8;Pickett;9/6/2016;4;Gilmore;8/5/2016;1;Valencia;1/11/2015;10;Flores;30/1/2016;6;Boyd;15/7/2015;4;Roth;19/11/2015;6;Mcclain;17/4/2016;2;Maddox;5/7/2015;8;Mcintosh;3/3/2017;4;Cash;14/2/2016;4
811;Hotel St John Rome;3;12;Talley;4/3/2017;10;Randolph;24/3/2017;5;Foster;15/1/2017;2;Simpson;8/11/2016;7;Rosario;19/4/2015;2;Oneill;14/3/2016;4;Hansen;26/11/2015;8;Murray;6/6/2016;9;Lane;3/1/2016;7;Herring;27/7/2016;1;Mcknight;13/3/2016;1;Suarez;4/8/2016;4;Morin;18/2/2016;5;Foster;9/8/2015;8;Lucas;10/4/2016;7;Gibbs;2/6/2015;4
812;Satellite Palace Hotel Rome;5;68;Dennis;5/6/2015;2;Dillon;23/11/2016;3;Johnston;2/6/2015;7;Bauer;22/2/2016;9;Marquez;7/4/2016;8;Anthony;27/6/2016;2;Ayala;17/5/2016;10;Wilkins;10/2/2017;9;Griffith;27/2/2017;5;Perez;6/12/2015;9;Nielsen;13/9/2016;9;Sutton;3/2/2016;9;Sellers;8/4/2016;8;Spencer;23/10/2016;6;Contreras;23/1/2017;4;Castaneda;23/12/2016;2
816;Salvatore Bed & Breakfast;3;52;Bullock;19/3/2016;9;Duke;27/4/2015;9;Wilson;23/10/2016;2;Curry;13/8/2015;4;Golden;26/7/2015;1;Barnes;7/12/2016;5;Peters;4/6/2015;6;Brock;3/9/2015;6;Ball;30/6/2015;2;Hunter;12/12/2016;8;Miranda;20/4/2016;6;Daugherty;14/5/2016;5;Gay;23/8/2015;6;Carpenter;23/11/2016;4;Atkinson;29/6/2015;1;Holt;2/3/2017;9
817;San Peter Hotel Rome;5;11;Lindsey;14/10/2016;1;Houston;27/3/2017;7;Knox;27/4/2015;2;Bowman;28/7/2015;3;Henry;25/10/2016;6;Maxwell;16/9/2016;1;Levine;7/7/2015;8;Pugh;14/6/2016;6;Pate;18/11/2015;10;Sanchez;11/2/2016;5;Bolton;3/8/2016;8;Vincent;18/10/2015;2;Hale;26/9/2016;9;Myers;11/12/2015;3;Knapp;5/1/2017;2;Clements;19/1/2017;4
818;Spaziomax Bed & Breakfast Rome;1;61;Navarro;28/4/2016;4;Burton;12/6/2015;8;Sutton;30/10/2015;5;Pickett;20/11/2016;2;Moody;22/11/2016;4;Mccarthy;3/9/2016;5;Hawkins;2/4/2017;6;Barlow;23/5/2016;1;Dillard;2/9/2016;9;Pearson;22/6/2015;5;Todd;19/8/2016;7;Flynn;20/5/2016;7;Rivas;21/7/2016;7;Brady;12/1/2017;3;Bullock;2/9/2015;9;Chambers;11/7/2015;9
819;Number 116 Bed & Breakfast Rome;1;65;Hunt;28/10/2015;5;Willis;7/4/2015;7;Lewis;13/8/2015;6;Ramsey;11/12/2016;1;Bradshaw;31/12/2015;2;Robbins;11/9/2015;1;Nelson;28/5/2016;10;Mccoy;2/2/2016;6;Evans;22/8/2015;4;Estes;1/12/2015;9;Oneal;25/12/2016;7;Thompson;6/8/2016;9;Vega;18/9/2015;5;Ellison;21/11/2015;3;Mccormick;23/8/2015;6;Short;24/7/2016;1
820;Novotel;1;99;Gross;19/3/2016;9;Moss;19/7/2015;4;Cummings;10/12/2016;2;Mcneil;16/1/2016;10;Atkins;25/9/2016;1;Waller;12/2/2017;5;Dillon;2/10/2015;4;Cash;4/10/2016;10;Wilder;21/6/2016;6;Noble;22/12/2015;5;Robinson;21/10/2015;8;Page;6/2/2016;9;Galloway;15/9/2015;3;Johnson;28/9/2015;5;Singleton;23/9/2016;4;Crosby;17/3/2016;10
821;Aran Blu Hotel Fiumicino;2;49;Cohen;14/8/2016;2;Daugherty;21/8/2016;8;Waller;2/11/2016;3;Weeks;4/4/2017;3;Knowles;27/3/2017;8;Forbes;12/1/2017;9;Jefferson;17/12/2016;6;Gardner;25/1/2016;8;Lynn;20/7/2015;10;Rowland;23/2/2016;2;Hudson;19/1/2016;7;Boyd;18/11/2015;9;Battle;8/6/2015;2;Clarke;29/9/2015;5;Joyner;27/12/2016;1;Bryant;28/3/2016;9
822;Villa Mater Dei;1;63;Chapman;28/10/2016;10;Glass;2/10/2016;5;Bailey;14/3/2016;2;Irwin;19/12/2016;10;Guy;24/12/2015;1;Ford;1/6/2016;3;Hull;31/10/2016;4;Vance;28/2/2016;4;Downs;24/7/2016;1;Burgess;1/12/2016;9;Conrad;8/9/2016;7;Wilkerson;7/7/2016;6;Alvarado;4/1/2017;7;Blair;26/6/2016;6;Molina;18/12/2016;4;Conner;7/6/2015;10
823;Eurostar Roma Congress;5;31;Church;25/10/2015;6;Hamilton;23/1/2016;3;Durham;13/11/2015;10;Nixon;6/11/2016;8;Randall;2/12/2015;3;Buckley;5/4/2016;8;Melton;28/7/2015;6;Hull;5/8/2016;1;Burks;21/9/2015;5;Blake;26/10/2015;6;Franklin;9/9/2015;5;Pacheco;26/10/2015;3;Castro;24/2/2017;10;Booth;20/6/2015;2;Mendez;21/8/2016;7;Clements;8/1/2017;6
825;Armstrong Hotel Rome;4;85;Goff;13/2/2017;9;Sloan;7/7/2015;4;Shannon;10/8/2016;6;Santos;11/11/2016;8;Benson;16/10/2016;6;Douglas;14/10/2015;9;Nicholson;27/4/2016;1;Sanford;18/11/2015;1;Butler;22/12/2015;5;Holman;27/6/2016;6;Watson;9/7/2015;7;Gross;10/12/2015;6;Lindsay;20/1/2017;7;Caldwell;10/4/2016;7;Massey;14/5/2015;2;Roberson;24/5/2016;1
826;Aceri Bed & Breakfast Rome;4;39;Delgado;20/10/2016;1;Ortiz;3/11/2015;2;Patterson;14/11/2015;4;Nicholson;5/3/2016;10;Whitaker;1/5/2016;7;Finch;11/4/2016;2;Hatfield;26/1/2016;2;Blackwell;17/12/2015;10;Hickman;6/6/2015;7;Roy;15/10/2016;6;Levy;10/1/2017;2;Rowland;1/6/2016;7;Fitzgerald;21/7/2016;7;Patel;8/4/2016;3;Oneal;8/1/2016;2;Ware;2/5/2016;10
